time_stamp,time,cpu_freq,cpu,cpu_user_time,cpu_system_time,cpu_idle_time,memory,net_sent,net_recv,net_upload_rate,net_download_rate,temp,wifi_freq,bit_rate,link_quality,link_quality_max,signal_level,gpu,gpu_mem,net,cpu_user_time_diff,cpu_system_time_diff,cpu_idle_time_diff,net_sent_diff,net_recv_diff,state,label,label - 1 step,label - 2 step,label - 4 step,label - 8 step,label - 16 step,label - 32 step,predicted states - 1 step,log_likelihood - 1 step,predicted states - 2 step,log_likelihood - 2 step,predicted states - 4 step,log_likelihood - 4 step,predicted states - 8 step,log_likelihood - 8 step,predicted states - 16 step,log_likelihood - 16 step,predicted states - 32 step,log_likelihood - 32 step
21-3-2022 5:1:47,1647853307.1874044,1800.0,97.2,78511.49,5506.24,2097529.39,8.2,319884637,383146113,3.3273611511866317e-06,2.0983358611086865e-06,68.166,5.745,433.3,64,70,-46,0,0,0.0,18.020000000004075,0.05999999999949068,0.6400000001303852,1665.0,1050.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:1:52,1647853312.1874754,1800.0,97.5,78529.36,5506.3,2097530.06,8.2,319886478,383147242,3.681947680453836e-06,2.257967914846486e-06,69.14,5.745,433.3,65,70,-45,0,0,0.0,17.869999999995343,0.06000000000040018,0.6699999999254942,1841.0,1129.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:1:57,1647853317.1914637,1800.0,98.0,78547.9,5506.34,2097530.48,8.2,319886478,383147644,0.0,8.033592362430268e-07,67.192,5.745,433.3,65,70,-45,0,0,0.0,18.539999999993597,0.03999999999996362,0.4199999999254942,0.0,402.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:2,1647853322.1934566,1800.0,98.3,78566.31,5506.39,2097530.98,8.2,319887356,383148440,1.7553002743580994e-06,1.5913656245888918e-06,67.679,5.745,24.0,65,70,-45,0,0,0.0,18.410000000003492,0.0500000000001819,0.5,878.0,796.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:7,1647853327.195464,1800.0,94.2,78584.38,5506.44,2097531.59,8.2,319888853,383149335,2.992798543408539e-06,1.7892816942890062e-06,68.653,5.745,433.3,64,70,-46,0,0,0.0,18.070000000006985,0.049999999999272404,0.6099999998696148,1497.0,895.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:12,1647853332.1992936,1800.0,98.3,78602.43,5506.49,2097532.19,8.2,319890456,383151125,3.2035462644745706e-06,3.5772600208418477e-06,67.192,5.745,433.3,65,70,-45,0,0,0.0,18.04999999998836,0.0500000000001819,0.6000000000931323,1603.0,1790.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:17,1647853337.1994734,1800.0,98.3,78621.02,5506.54,2097532.61,8.2,319891075,383152714,1.2379554911403505e-06,3.177885743815859e-06,67.679,5.745,24.0,65,70,-45,0,0,0.0,18.59000000001106,0.0500000000001819,0.4199999999254942,619.0,1589.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:22,1647853342.2034535,1800.0,96.2,78638.96,5506.63,2097533.27,8.2,319892827,383153847,3.501212922643156e-06,2.264197626344004e-06,68.166,5.745,390.0,64,70,-46,0,0,0.0,17.94000000000233,0.09000000000014552,0.6600000001490116,1752.0,1133.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:27,1647853347.207437,1800.0,98.0,78657.33,5506.69,2097533.77,8.2,319894065,383156620,2.4740289423194755e-06,5.541585021851297e-06,68.653,5.745,433.3,65,70,-45,0,0,0.0,18.369999999995343,0.05999999999949068,0.5,1238.0,2773.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:32,1647853352.2114062,1800.0,96.5,78675.16,5506.75,2097534.44,8.2,319895818,383158098,3.50321900987261e-06,2.953655274724312e-06,67.192,5.745,433.3,64,70,-46,0,0,0.0,17.830000000001746,0.06000000000040018,0.6699999999254942,1753.0,1478.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:37,1647853357.211463,1800.0,98.0,78693.8,5506.79,2097534.87,8.2,319896406,383158496,1.175986654051606e-06,7.959909665179237e-07,68.166,5.745,24.0,65,70,-45,0,0,0.0,18.639999999999418,0.03999999999996362,0.43000000016763806,588.0,398.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:42,1647853362.2135656,1800.0,98.0,78711.81,5506.87,2097535.46,8.2,319897568,383159287,2.323023116070717e-06,1.581335012746934e-06,68.166,5.745,24.0,65,70,-45,0,0,0.0,18.00999999999476,0.07999999999992724,0.5899999998509884,1162.0,791.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:47,1647853367.2154624,1800.0,94.0,78729.41,5506.92,2097536.23,8.2,319899999,383160968,4.860156194558911e-06,3.360725036221114e-06,68.653,5.745,433.3,62,70,-48,0,0,0.0,17.60000000000582,0.0500000000001819,0.7700000000186265,2431.0,1681.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:52,1647853372.2194614,1800.0,97.5,78747.69,5506.99,2097536.77,8.2,319901254,383162456,2.507994108906332e-06,2.973621700440336e-06,68.653,5.745,433.3,65,70,-45,0,0,0.0,18.279999999998836,0.06999999999970896,0.5400000000372529,1255.0,1488.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:2:57,1647853377.2234452,1800.0,98.5,78766.3,5507.04,2097537.21,8.2,319901872,383164043,1.235016004447064e-06,3.17147313763348e-06,67.679,5.745,24.0,65,70,-45,0,0,0.0,18.610000000000582,0.0500000000001819,0.43999999994412065,618.0,1587.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:2,1647853382.224826,1800.0,98.0,78784.3,5507.13,2097537.8,8.2,319903187,383164835,2.62927383641908e-06,1.5835626452044952e-06,67.679,5.745,433.3,65,70,-45,0,0,0.0,18.0,0.09000000000014552,0.5899999998509884,1315.0,792.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:7,1647853387.2274702,1800.0,96.0,78802.25,5507.19,2097538.43,8.2,319905461,383166175,4.545596232308564e-06,2.6785835317913263e-06,67.192,5.745,390.0,64,70,-46,0,0,0.0,17.94999999999709,0.05999999999949068,0.6300000003539026,2274.0,1340.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:12,1647853392.2314582,1800.0,98.3,78820.7,5507.28,2097538.92,8.2,319906626,383167769,2.328143060256533e-06,3.185459260127823e-06,68.166,5.745,433.3,65,70,-45,0,0,0.0,18.44999999999709,0.09000000000014552,0.48999999975785613,1165.0,1594.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:17,1647853397.2354443,1800.0,94.2,78838.41,5507.38,2097539.61,8.2,319908379,383168758,3.5032069921060554e-06,1.9764242528196743e-06,68.653,5.745,433.3,62,70,-48,0,0,0.0,17.710000000006403,0.1000000000003638,0.6899999999441206,1753.0,989.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:22,1647853402.2394342,1800.0,98.0,78856.19,5507.42,2097540.3,8.2,319910132,383170091,3.5032046553276893e-06,2.6638743899325784e-06,67.679,5.745,24.0,65,70,-45,0,0,0.0,17.779999999998836,0.03999999999996362,0.6899999999441206,1753.0,1333.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:27,1647853407.2434037,1800.0,96.2,78874.37,5507.51,2097540.84,8.2,319911189,383171875,2.1123230559083077e-06,3.56516966106e-06,67.192,5.745,433.3,63,70,-47,0,0,0.0,18.179999999993015,0.09000000000014552,0.5400000000372529,1057.0,1784.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:32,1647853412.244852,1800.0,98.3,78892.4,5507.58,2097541.45,8.2,319912503,383172955,2.627238945169835e-06,2.159374475482056e-06,67.679,5.745,390.0,65,70,-45,0,0,0.0,18.029999999998836,0.06999999999970896,0.6100000003352761,1314.0,1080.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:37,1647853417.2474632,1800.0,96.3,78910.14,5507.66,2097542.15,8.2,319914256,383174145,3.504170010092233e-06,2.378757736457363e-06,68.166,5.745,433.3,64,70,-46,0,0,0.0,17.74000000000524,0.07999999999992724,0.6999999997206032,1753.0,1190.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:42,1647853422.247578,1800.0,97.0,78927.63,5507.73,2097542.93,8.2,319915672,383174876,2.831934912079448e-06,1.4619663988206752e-06,67.679,5.745,24.0,65,70,-45,0,0,0.0,17.49000000000524,0.06999999999970896,0.7800000002607703,1416.0,731.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:47,1647853427.251121,1800.0,94.8,78945.93,5507.81,2097543.46,8.2,319916547,383175825,1.748760862997811e-06,1.89665606741134e-06,67.679,5.745,433.3,63,70,-47,0,0,0.0,18.29999999998836,0.08000000000083674,0.529999999795109,875.0,949.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
21-3-2022 5:3:52,1647853432.2545831,1800.0,95.0,78963.98,5507.88,2097544.09,8.2,319918434,383177015,3.771388633044222e-06,2.3783531920098696e-06,67.679,5.745,433.3,65,70,-45,0,0,0.0,18.05000000000291,0.06999999999970896,0.6299999998882413,1887.0,1190.0,mining,4.0,[4.0],"[4.0, 4.0]","[4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0]","[4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 4.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback,lookback
